TIME_PERIOD#es,TIME_PERIOD_CODE,SEXO#es,SEXO_CODE,TERRITORIO#es,TERRITORIO_CODE,ACTIVIDAD_ECONOMICA#es,ACTIVIDAD_ECONOMICA_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es
2021 Tercer trimestre,2021-Q3,Hombres,M,Tazacorte,38045,Construcción,A4_03,54,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Tazacorte,38045,Construcción,A4_03,3,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Tazacorte,38045,Construcción,A4_03,71,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Tazacorte,38045,Construcción,A4_03,6,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Tazacorte,38045,Construcción,A4_03,72,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Tazacorte,38045,Construcción,A4_03,6,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Tazacorte,38045,Construcción,A4_03,63,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Tazacorte,38045,Construcción,A4_03,6,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Tazacorte,38045,Construcción,A4_03,64,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Tazacorte,38045,Construcción,A4_03,7,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Tazacorte,38045,Construcción,A4_03,68,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Tazacorte,38045,Construcción,A4_03,7,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Tazacorte,38045,Construcción,A4_03,59,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Tazacorte,38045,Construcción,A4_03,7,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Tazacorte,38045,Construcción,A4_03,61,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Tazacorte,38045,Construcción,A4_03,7,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Tazacorte,38045,Construcción,A4_03,65,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Tazacorte,38045,Construcción,A4_03,8,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Tazacorte,38045,Construcción,A4_03,56,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Tazacorte,38045,Construcción,A4_03,9,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Tazacorte,38045,Construcción,A4_03,70,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Tazacorte,38045,Construcción,A4_03,8,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Tazacorte,38045,Total,_T,272,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Tazacorte,38045,Total,_T,292,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Tazacorte,38045,Total,_T,245,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Tazacorte,38045,Total,_T,272,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Tazacorte,38045,Total,_T,330,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Tazacorte,38045,Total,_T,351,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Tazacorte,38045,Total,_T,349,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Tazacorte,38045,Total,_T,362,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Tazacorte,38045,Total,_T,328,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Tazacorte,38045,Total,_T,335,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Tazacorte,38045,Total,_T,317,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Tazacorte,38045,Total,_T,342,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Tazacorte,38045,Total,_T,326,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Tazacorte,38045,Total,_T,337,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Tazacorte,38045,Total,_T,281,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Tazacorte,38045,Total,_T,305,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Tazacorte,38045,Total,_T,283,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Tazacorte,38045,Total,_T,299,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Tazacorte,38045,Total,_T,274,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Tazacorte,38045,Total,_T,333,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Tazacorte,38045,Total,_T,265,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Tazacorte,38045,Total,_T,325,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Tazacorte,38045,Total,_T,279,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Tazacorte,38045,Total,_T,292,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Tijarafe,38047,Servicios,A4_04,73,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Tijarafe,38047,Servicios,A4_04,96,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Tijarafe,38047,Servicios,A4_04,56,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Tijarafe,38047,Servicios,A4_04,96,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Tijarafe,38047,Servicios,A4_04,64,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Tijarafe,38047,Servicios,A4_04,101,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Tijarafe,38047,Servicios,A4_04,60,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Tijarafe,38047,Servicios,A4_04,104,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Tijarafe,38047,Servicios,A4_04,56,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Tijarafe,38047,Servicios,A4_04,95,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Tijarafe,38047,Servicios,A4_04,58,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Tijarafe,38047,Servicios,A4_04,96,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Tijarafe,38047,Servicios,A4_04,61,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Tijarafe,38047,Servicios,A4_04,98,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Tijarafe,38047,Servicios,A4_04,59,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Tijarafe,38047,Servicios,A4_04,97,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Tijarafe,38047,Servicios,A4_04,67,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Tijarafe,38047,Servicios,A4_04,97,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Tijarafe,38047,Servicios,A4_04,62,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Tijarafe,38047,Servicios,A4_04,94,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Tijarafe,38047,Servicios,A4_04,55,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Tijarafe,38047,Servicios,A4_04,87,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Tijarafe,38047,Servicios,A4_04,60,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Tijarafe,38047,Servicios,A4_04,99,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,3,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,4,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,4,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,2,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,4,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,3,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,8,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,6,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,7,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,5,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,1,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,3,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,2,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,4,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,6,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,5,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,10,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,5,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,4,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,2,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,3,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,3,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,5,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Tijarafe,38047,"Agricultura, ganadería, silvicultura y pesca",A4_01,5,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Tijarafe,38047,Industria,A4_02,4,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Tijarafe,38047,Industria,A4_02,1,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Tijarafe,38047,Industria,A4_02,1,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Tijarafe,38047,Industria,A4_02,1,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Tijarafe,38047,Industria,A4_02,6,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Tijarafe,38047,Industria,A4_02,1,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Tijarafe,38047,Industria,A4_02,7,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Tijarafe,38047,Industria,A4_02,1,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Tijarafe,38047,Industria,A4_02,7,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Tijarafe,38047,Industria,A4_02,1,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Tijarafe,38047,Industria,A4_02,6,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Tijarafe,38047,Industria,A4_02,1,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Tijarafe,38047,Industria,A4_02,5,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Tijarafe,38047,Industria,A4_02,1,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Tijarafe,38047,Industria,A4_02,5,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Tijarafe,38047,Industria,A4_02,1,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Tijarafe,38047,Industria,A4_02,6,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Tijarafe,38047,Industria,A4_02,0,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Tijarafe,38047,Industria,A4_02,8,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Tijarafe,38047,Industria,A4_02,2,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Tijarafe,38047,Industria,A4_02,10,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Tijarafe,38047,Industria,A4_02,3,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Tijarafe,38047,Industria,A4_02,8,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Tijarafe,38047,Industria,A4_02,2,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Tijarafe,38047,Dato desconocido,_U,18,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Tijarafe,38047,Dato desconocido,_U,24,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Tijarafe,38047,Dato desconocido,_U,17,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Tijarafe,38047,Dato desconocido,_U,18,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Tijarafe,38047,Dato desconocido,_U,26,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Tijarafe,38047,Dato desconocido,_U,19,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Tijarafe,38047,Dato desconocido,_U,24,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Tijarafe,38047,Dato desconocido,_U,19,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Tijarafe,38047,Dato desconocido,_U,27,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Tijarafe,38047,Dato desconocido,_U,18,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Tijarafe,38047,Dato desconocido,_U,22,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Tijarafe,38047,Dato desconocido,_U,17,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Tijarafe,38047,Dato desconocido,_U,21,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Tijarafe,38047,Dato desconocido,_U,17,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Tijarafe,38047,Dato desconocido,_U,14,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Tijarafe,38047,Dato desconocido,_U,17,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Tijarafe,38047,Dato desconocido,_U,18,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Tijarafe,38047,Dato desconocido,_U,18,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Tijarafe,38047,Dato desconocido,_U,19,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Tijarafe,38047,Dato desconocido,_U,20,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Tijarafe,38047,Dato desconocido,_U,22,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Tijarafe,38047,Dato desconocido,_U,19,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Tijarafe,38047,Dato desconocido,_U,22,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Tijarafe,38047,Dato desconocido,_U,21,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Tijarafe,38047,Construcción,A4_03,22,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Tijarafe,38047,Construcción,A4_03,2,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Tijarafe,38047,Construcción,A4_03,20,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Tijarafe,38047,Construcción,A4_03,1,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Tijarafe,38047,Construcción,A4_03,22,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Tijarafe,38047,Construcción,A4_03,2,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Tijarafe,38047,Construcción,A4_03,26,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Tijarafe,38047,Construcción,A4_03,2,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Tijarafe,38047,Construcción,A4_03,25,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Tijarafe,38047,Construcción,A4_03,0,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Tijarafe,38047,Construcción,A4_03,25,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Tijarafe,38047,Construcción,A4_03,0,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Tijarafe,38047,Construcción,A4_03,26,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Tijarafe,38047,Construcción,A4_03,0,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Tijarafe,38047,Construcción,A4_03,25,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Tijarafe,38047,Construcción,A4_03,0,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Tijarafe,38047,Construcción,A4_03,24,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Tijarafe,38047,Construcción,A4_03,0,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Tijarafe,38047,Construcción,A4_03,27,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Tijarafe,38047,Construcción,A4_03,0,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Tijarafe,38047,Construcción,A4_03,34,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Tijarafe,38047,Construcción,A4_03,0,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Tijarafe,38047,Construcción,A4_03,29,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Tijarafe,38047,Construcción,A4_03,1,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Tijarafe,38047,Total,_T,120,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Tijarafe,38047,Total,_T,127,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Tijarafe,38047,Total,_T,98,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Tijarafe,38047,Total,_T,118,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Tijarafe,38047,Total,_T,122,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Tijarafe,38047,Total,_T,126,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Tijarafe,38047,Total,_T,125,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Tijarafe,38047,Total,_T,132,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Tijarafe,38047,Total,_T,122,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Tijarafe,38047,Total,_T,119,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Tijarafe,38047,Total,_T,112,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Tijarafe,38047,Total,_T,117,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Tijarafe,38047,Total,_T,115,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Tijarafe,38047,Total,_T,120,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Tijarafe,38047,Total,_T,109,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Tijarafe,38047,Total,_T,120,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Tijarafe,38047,Total,_T,125,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Tijarafe,38047,Total,_T,120,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Tijarafe,38047,Total,_T,120,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Tijarafe,38047,Total,_T,118,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Tijarafe,38047,Total,_T,124,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Tijarafe,38047,Total,_T,112,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Tijarafe,38047,Total,_T,124,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Tijarafe,38047,Total,_T,128,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Villa de Mazo,38053,Servicios,A4_04,113,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Villa de Mazo,38053,Servicios,A4_04,205,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Villa de Mazo,38053,Servicios,A4_04,123,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Villa de Mazo,38053,Servicios,A4_04,200,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Villa de Mazo,38053,Servicios,A4_04,144,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Villa de Mazo,38053,Servicios,A4_04,235,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Villa de Mazo,38053,Servicios,A4_04,145,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Villa de Mazo,38053,Servicios,A4_04,220,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Villa de Mazo,38053,Servicios,A4_04,135,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Villa de Mazo,38053,Servicios,A4_04,221,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Villa de Mazo,38053,Servicios,A4_04,133,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Villa de Mazo,38053,Servicios,A4_04,211,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Villa de Mazo,38053,Servicios,A4_04,134,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Villa de Mazo,38053,Servicios,A4_04,209,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Villa de Mazo,38053,Servicios,A4_04,124,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Villa de Mazo,38053,Servicios,A4_04,198,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Villa de Mazo,38053,Servicios,A4_04,111,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Villa de Mazo,38053,Servicios,A4_04,183,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Villa de Mazo,38053,Servicios,A4_04,97,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Villa de Mazo,38053,Servicios,A4_04,184,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Villa de Mazo,38053,Servicios,A4_04,100,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Villa de Mazo,38053,Servicios,A4_04,167,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Villa de Mazo,38053,Servicios,A4_04,88,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Villa de Mazo,38053,Servicios,A4_04,175,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,20,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,11,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,19,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,11,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,25,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,16,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,27,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,17,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,33,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,14,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,28,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,13,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,28,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,13,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,31,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,9,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,33,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,6,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,22,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,6,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,21,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,7,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,26,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Villa de Mazo,38053,"Agricultura, ganadería, silvicultura y pesca",A4_01,9,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Villa de Mazo,38053,Industria,A4_02,5,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Villa de Mazo,38053,Industria,A4_02,4,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Villa de Mazo,38053,Industria,A4_02,5,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Villa de Mazo,38053,Industria,A4_02,4,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Villa de Mazo,38053,Industria,A4_02,5,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Villa de Mazo,38053,Industria,A4_02,3,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Villa de Mazo,38053,Industria,A4_02,7,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Villa de Mazo,38053,Industria,A4_02,2,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Villa de Mazo,38053,Industria,A4_02,8,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Villa de Mazo,38053,Industria,A4_02,4,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Villa de Mazo,38053,Industria,A4_02,5,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Villa de Mazo,38053,Industria,A4_02,4,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Villa de Mazo,38053,Industria,A4_02,7,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Villa de Mazo,38053,Industria,A4_02,2,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Villa de Mazo,38053,Industria,A4_02,4,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Villa de Mazo,38053,Industria,A4_02,2,,,
