TIME_PERIOD#es,TIME_PERIOD_CODE,SEXO#es,SEXO_CODE,TERRITORIO#es,TERRITORIO_CODE,ACTIVIDAD_ECONOMICA#es,ACTIVIDAD_ECONOMICA_CODE,OBS_VALUE,NOTAS_OBSERVACION#es,CONFIDENCIALIDAD_OBSERVACION#es,ESTADO_OBSERVACION#es
2020 Primer trimestre,2020-Q1,Mujeres,F,San Sebastián de La Gomera,38036,Dato desconocido,_U,4,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Sebastián de La Gomera,38036,Dato desconocido,_U,2,,,
2020 Primer trimestre,2020-Q1,Total,_T,San Sebastián de La Gomera,38036,Dato desconocido,_U,6,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Sebastián de La Gomera,38036,Dato desconocido,_U,4,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Sebastián de La Gomera,38036,Dato desconocido,_U,1,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,San Sebastián de La Gomera,38036,Dato desconocido,_U,5,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Sebastián de La Gomera,38036,Dato desconocido,_U,3,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Sebastián de La Gomera,38036,Dato desconocido,_U,1,,,
2019 Tercer trimestre,2019-Q3,Total,_T,San Sebastián de La Gomera,38036,Dato desconocido,_U,4,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Sebastián de La Gomera,38036,Dato desconocido,_U,2,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Sebastián de La Gomera,38036,Dato desconocido,_U,1,,,
2019 Segundo trimestre,2019-Q2,Total,_T,San Sebastián de La Gomera,38036,Dato desconocido,_U,3,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Sebastián de La Gomera,38036,Dato desconocido,_U,1,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Sebastián de La Gomera,38036,Dato desconocido,_U,1,,,
2019 Primer trimestre,2019-Q1,Total,_T,San Sebastián de La Gomera,38036,Dato desconocido,_U,2,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Sebastián de La Gomera,38036,Construcción,A4_03,38,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Sebastián de La Gomera,38036,Construcción,A4_03,292,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,San Sebastián de La Gomera,38036,Construcción,A4_03,330,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Sebastián de La Gomera,38036,Construcción,A4_03,36,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Sebastián de La Gomera,38036,Construcción,A4_03,283,,,
2021 Tercer trimestre,2021-Q3,Total,_T,San Sebastián de La Gomera,38036,Construcción,A4_03,319,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Sebastián de La Gomera,38036,Construcción,A4_03,33,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Sebastián de La Gomera,38036,Construcción,A4_03,273,,,
2021 Segundo trimestre,2021-Q2,Total,_T,San Sebastián de La Gomera,38036,Construcción,A4_03,306,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Sebastián de La Gomera,38036,Construcción,A4_03,30,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Sebastián de La Gomera,38036,Construcción,A4_03,245,,,
2021 Primer trimestre,2021-Q1,Total,_T,San Sebastián de La Gomera,38036,Construcción,A4_03,275,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Sebastián de La Gomera,38036,Construcción,A4_03,31,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Sebastián de La Gomera,38036,Construcción,A4_03,229,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,San Sebastián de La Gomera,38036,Construcción,A4_03,260,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Sebastián de La Gomera,38036,Construcción,A4_03,28,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Sebastián de La Gomera,38036,Construcción,A4_03,212,,,
2020 Tercer trimestre,2020-Q3,Total,_T,San Sebastián de La Gomera,38036,Construcción,A4_03,240,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Sebastián de La Gomera,38036,Construcción,A4_03,26,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Sebastián de La Gomera,38036,Construcción,A4_03,207,,,
2020 Segundo trimestre,2020-Q2,Total,_T,San Sebastián de La Gomera,38036,Construcción,A4_03,233,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Sebastián de La Gomera,38036,Construcción,A4_03,25,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Sebastián de La Gomera,38036,Construcción,A4_03,190,,,
2020 Primer trimestre,2020-Q1,Total,_T,San Sebastián de La Gomera,38036,Construcción,A4_03,215,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Sebastián de La Gomera,38036,Construcción,A4_03,24,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Sebastián de La Gomera,38036,Construcción,A4_03,216,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,San Sebastián de La Gomera,38036,Construcción,A4_03,240,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Sebastián de La Gomera,38036,Construcción,A4_03,22,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Sebastián de La Gomera,38036,Construcción,A4_03,204,,,
2019 Tercer trimestre,2019-Q3,Total,_T,San Sebastián de La Gomera,38036,Construcción,A4_03,226,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Sebastián de La Gomera,38036,Construcción,A4_03,25,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Sebastián de La Gomera,38036,Construcción,A4_03,216,,,
2019 Segundo trimestre,2019-Q2,Total,_T,San Sebastián de La Gomera,38036,Construcción,A4_03,241,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Sebastián de La Gomera,38036,Construcción,A4_03,32,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Sebastián de La Gomera,38036,Construcción,A4_03,239,,,
2019 Primer trimestre,2019-Q1,Total,_T,San Sebastián de La Gomera,38036,Construcción,A4_03,271,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,San Sebastián de La Gomera,38036,Total,_T,1869,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,San Sebastián de La Gomera,38036,Total,_T,1991,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,San Sebastián de La Gomera,38036,Total,_T,3860,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,San Sebastián de La Gomera,38036,Total,_T,1765,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,San Sebastián de La Gomera,38036,Total,_T,1956,,,
2021 Tercer trimestre,2021-Q3,Total,_T,San Sebastián de La Gomera,38036,Total,_T,3721,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,San Sebastián de La Gomera,38036,Total,_T,1710,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,San Sebastián de La Gomera,38036,Total,_T,1919,,,
2021 Segundo trimestre,2021-Q2,Total,_T,San Sebastián de La Gomera,38036,Total,_T,3629,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,San Sebastián de La Gomera,38036,Total,_T,1746,,,
2021 Primer trimestre,2021-Q1,Hombres,M,San Sebastián de La Gomera,38036,Total,_T,1866,,,
2021 Primer trimestre,2021-Q1,Total,_T,San Sebastián de La Gomera,38036,Total,_T,3612,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,San Sebastián de La Gomera,38036,Total,_T,1744,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,San Sebastián de La Gomera,38036,Total,_T,1807,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,San Sebastián de La Gomera,38036,Total,_T,3551,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,San Sebastián de La Gomera,38036,Total,_T,1729,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,San Sebastián de La Gomera,38036,Total,_T,1837,,,
2020 Tercer trimestre,2020-Q3,Total,_T,San Sebastián de La Gomera,38036,Total,_T,3566,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,San Sebastián de La Gomera,38036,Total,_T,1663,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,San Sebastián de La Gomera,38036,Total,_T,1814,,,
2020 Segundo trimestre,2020-Q2,Total,_T,San Sebastián de La Gomera,38036,Total,_T,3477,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,San Sebastián de La Gomera,38036,Total,_T,1700,,,
2020 Primer trimestre,2020-Q1,Hombres,M,San Sebastián de La Gomera,38036,Total,_T,1795,,,
2020 Primer trimestre,2020-Q1,Total,_T,San Sebastián de La Gomera,38036,Total,_T,3495,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,San Sebastián de La Gomera,38036,Total,_T,1749,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,San Sebastián de La Gomera,38036,Total,_T,1816,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,San Sebastián de La Gomera,38036,Total,_T,3565,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,San Sebastián de La Gomera,38036,Total,_T,1713,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,San Sebastián de La Gomera,38036,Total,_T,1839,,,
2019 Tercer trimestre,2019-Q3,Total,_T,San Sebastián de La Gomera,38036,Total,_T,3552,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,San Sebastián de La Gomera,38036,Total,_T,1763,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,San Sebastián de La Gomera,38036,Total,_T,1874,,,
2019 Segundo trimestre,2019-Q2,Total,_T,San Sebastián de La Gomera,38036,Total,_T,3637,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,San Sebastián de La Gomera,38036,Total,_T,1801,,,
2019 Primer trimestre,2019-Q1,Hombres,M,San Sebastián de La Gomera,38036,Total,_T,1920,,,
2019 Primer trimestre,2019-Q1,Total,_T,San Sebastián de La Gomera,38036,Total,_T,3721,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Vallehermoso,38050,Servicios,A4_04,358,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Vallehermoso,38050,Servicios,A4_04,343,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,Vallehermoso,38050,Servicios,A4_04,701,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Vallehermoso,38050,Servicios,A4_04,339,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Vallehermoso,38050,Servicios,A4_04,331,,,
2021 Tercer trimestre,2021-Q3,Total,_T,Vallehermoso,38050,Servicios,A4_04,670,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Vallehermoso,38050,Servicios,A4_04,314,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Vallehermoso,38050,Servicios,A4_04,323,,,
2021 Segundo trimestre,2021-Q2,Total,_T,Vallehermoso,38050,Servicios,A4_04,637,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Vallehermoso,38050,Servicios,A4_04,332,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Vallehermoso,38050,Servicios,A4_04,329,,,
2021 Primer trimestre,2021-Q1,Total,_T,Vallehermoso,38050,Servicios,A4_04,661,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Vallehermoso,38050,Servicios,A4_04,335,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Vallehermoso,38050,Servicios,A4_04,320,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,Vallehermoso,38050,Servicios,A4_04,655,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Vallehermoso,38050,Servicios,A4_04,325,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Vallehermoso,38050,Servicios,A4_04,334,,,
2020 Tercer trimestre,2020-Q3,Total,_T,Vallehermoso,38050,Servicios,A4_04,659,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Vallehermoso,38050,Servicios,A4_04,300,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Vallehermoso,38050,Servicios,A4_04,342,,,
2020 Segundo trimestre,2020-Q2,Total,_T,Vallehermoso,38050,Servicios,A4_04,642,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Vallehermoso,38050,Servicios,A4_04,291,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Vallehermoso,38050,Servicios,A4_04,331,,,
2020 Primer trimestre,2020-Q1,Total,_T,Vallehermoso,38050,Servicios,A4_04,622,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Vallehermoso,38050,Servicios,A4_04,307,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Vallehermoso,38050,Servicios,A4_04,346,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,Vallehermoso,38050,Servicios,A4_04,653,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Vallehermoso,38050,Servicios,A4_04,312,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Vallehermoso,38050,Servicios,A4_04,343,,,
2019 Tercer trimestre,2019-Q3,Total,_T,Vallehermoso,38050,Servicios,A4_04,655,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Vallehermoso,38050,Servicios,A4_04,304,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Vallehermoso,38050,Servicios,A4_04,344,,,
2019 Segundo trimestre,2019-Q2,Total,_T,Vallehermoso,38050,Servicios,A4_04,648,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Vallehermoso,38050,Servicios,A4_04,316,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Vallehermoso,38050,Servicios,A4_04,343,,,
2019 Primer trimestre,2019-Q1,Total,_T,Vallehermoso,38050,Servicios,A4_04,659,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,24,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,91,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,115,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,29,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,96,,,
2021 Tercer trimestre,2021-Q3,Total,_T,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,125,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,38,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,103,,,
2021 Segundo trimestre,2021-Q2,Total,_T,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,141,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,36,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,106,,,
2021 Primer trimestre,2021-Q1,Total,_T,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,142,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,23,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,74,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,97,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,25,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,108,,,
2020 Tercer trimestre,2020-Q3,Total,_T,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,133,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,36,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,87,,,
2020 Segundo trimestre,2020-Q2,Total,_T,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,123,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,38,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,91,,,
2020 Primer trimestre,2020-Q1,Total,_T,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,129,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,20,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,76,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,96,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,31,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,95,,,
2019 Tercer trimestre,2019-Q3,Total,_T,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,126,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,30,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,98,,,
2019 Segundo trimestre,2019-Q2,Total,_T,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,128,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,32,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,94,,,
2019 Primer trimestre,2019-Q1,Total,_T,Vallehermoso,38050,"Agricultura, ganadería, silvicultura y pesca",A4_01,126,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Vallehermoso,38050,Industria,A4_02,9,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Vallehermoso,38050,Industria,A4_02,32,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,Vallehermoso,38050,Industria,A4_02,41,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Vallehermoso,38050,Industria,A4_02,10,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Vallehermoso,38050,Industria,A4_02,33,,,
2021 Tercer trimestre,2021-Q3,Total,_T,Vallehermoso,38050,Industria,A4_02,43,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Vallehermoso,38050,Industria,A4_02,12,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Vallehermoso,38050,Industria,A4_02,42,,,
2021 Segundo trimestre,2021-Q2,Total,_T,Vallehermoso,38050,Industria,A4_02,54,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Vallehermoso,38050,Industria,A4_02,13,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Vallehermoso,38050,Industria,A4_02,39,,,
2021 Primer trimestre,2021-Q1,Total,_T,Vallehermoso,38050,Industria,A4_02,52,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Vallehermoso,38050,Industria,A4_02,11,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Vallehermoso,38050,Industria,A4_02,34,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,Vallehermoso,38050,Industria,A4_02,45,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Vallehermoso,38050,Industria,A4_02,10,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Vallehermoso,38050,Industria,A4_02,33,,,
2020 Tercer trimestre,2020-Q3,Total,_T,Vallehermoso,38050,Industria,A4_02,43,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Vallehermoso,38050,Industria,A4_02,12,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Vallehermoso,38050,Industria,A4_02,38,,,
2020 Segundo trimestre,2020-Q2,Total,_T,Vallehermoso,38050,Industria,A4_02,50,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Vallehermoso,38050,Industria,A4_02,12,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Vallehermoso,38050,Industria,A4_02,39,,,
2020 Primer trimestre,2020-Q1,Total,_T,Vallehermoso,38050,Industria,A4_02,51,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Vallehermoso,38050,Industria,A4_02,12,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Vallehermoso,38050,Industria,A4_02,35,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,Vallehermoso,38050,Industria,A4_02,47,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Vallehermoso,38050,Industria,A4_02,13,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Vallehermoso,38050,Industria,A4_02,36,,,
2019 Tercer trimestre,2019-Q3,Total,_T,Vallehermoso,38050,Industria,A4_02,49,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Vallehermoso,38050,Industria,A4_02,15,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Vallehermoso,38050,Industria,A4_02,44,,,
2019 Segundo trimestre,2019-Q2,Total,_T,Vallehermoso,38050,Industria,A4_02,59,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Vallehermoso,38050,Industria,A4_02,15,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Vallehermoso,38050,Industria,A4_02,44,,,
2019 Primer trimestre,2019-Q1,Total,_T,Vallehermoso,38050,Industria,A4_02,59,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Vallehermoso,38050,Dato desconocido,_U,3,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Vallehermoso,38050,Dato desconocido,_U,0,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,Vallehermoso,38050,Dato desconocido,_U,3,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Vallehermoso,38050,Dato desconocido,_U,4,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Vallehermoso,38050,Dato desconocido,_U,0,,,
2021 Tercer trimestre,2021-Q3,Total,_T,Vallehermoso,38050,Dato desconocido,_U,4,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Vallehermoso,38050,Dato desconocido,_U,4,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Vallehermoso,38050,Dato desconocido,_U,0,,,
2021 Segundo trimestre,2021-Q2,Total,_T,Vallehermoso,38050,Dato desconocido,_U,4,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Vallehermoso,38050,Dato desconocido,_U,3,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Vallehermoso,38050,Dato desconocido,_U,0,,,
2021 Primer trimestre,2021-Q1,Total,_T,Vallehermoso,38050,Dato desconocido,_U,3,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Vallehermoso,38050,Dato desconocido,_U,4,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Vallehermoso,38050,Dato desconocido,_U,0,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,Vallehermoso,38050,Dato desconocido,_U,4,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Vallehermoso,38050,Dato desconocido,_U,4,,,
2020 Tercer trimestre,2020-Q3,Hombres,M,Vallehermoso,38050,Dato desconocido,_U,0,,,
2020 Tercer trimestre,2020-Q3,Total,_T,Vallehermoso,38050,Dato desconocido,_U,4,,,
2020 Segundo trimestre,2020-Q2,Mujeres,F,Vallehermoso,38050,Dato desconocido,_U,5,,,
2020 Segundo trimestre,2020-Q2,Hombres,M,Vallehermoso,38050,Dato desconocido,_U,0,,,
2020 Segundo trimestre,2020-Q2,Total,_T,Vallehermoso,38050,Dato desconocido,_U,5,,,
2020 Primer trimestre,2020-Q1,Mujeres,F,Vallehermoso,38050,Dato desconocido,_U,6,,,
2020 Primer trimestre,2020-Q1,Hombres,M,Vallehermoso,38050,Dato desconocido,_U,0,,,
2020 Primer trimestre,2020-Q1,Total,_T,Vallehermoso,38050,Dato desconocido,_U,6,,,
2019 Cuarto trimestre,2019-Q4,Mujeres,F,Vallehermoso,38050,Dato desconocido,_U,5,,,
2019 Cuarto trimestre,2019-Q4,Hombres,M,Vallehermoso,38050,Dato desconocido,_U,0,,,
2019 Cuarto trimestre,2019-Q4,Total,_T,Vallehermoso,38050,Dato desconocido,_U,5,,,
2019 Tercer trimestre,2019-Q3,Mujeres,F,Vallehermoso,38050,Dato desconocido,_U,4,,,
2019 Tercer trimestre,2019-Q3,Hombres,M,Vallehermoso,38050,Dato desconocido,_U,0,,,
2019 Tercer trimestre,2019-Q3,Total,_T,Vallehermoso,38050,Dato desconocido,_U,4,,,
2019 Segundo trimestre,2019-Q2,Mujeres,F,Vallehermoso,38050,Dato desconocido,_U,4,,,
2019 Segundo trimestre,2019-Q2,Hombres,M,Vallehermoso,38050,Dato desconocido,_U,0,,,
2019 Segundo trimestre,2019-Q2,Total,_T,Vallehermoso,38050,Dato desconocido,_U,4,,,
2019 Primer trimestre,2019-Q1,Mujeres,F,Vallehermoso,38050,Dato desconocido,_U,1,,,
2019 Primer trimestre,2019-Q1,Hombres,M,Vallehermoso,38050,Dato desconocido,_U,0,,,
2019 Primer trimestre,2019-Q1,Total,_T,Vallehermoso,38050,Dato desconocido,_U,1,,,
2021 Cuarto trimestre,2021-Q4,Mujeres,F,Vallehermoso,38050,Construcción,A4_03,4,,,
2021 Cuarto trimestre,2021-Q4,Hombres,M,Vallehermoso,38050,Construcción,A4_03,76,,,
2021 Cuarto trimestre,2021-Q4,Total,_T,Vallehermoso,38050,Construcción,A4_03,80,,,
2021 Tercer trimestre,2021-Q3,Mujeres,F,Vallehermoso,38050,Construcción,A4_03,6,,,
2021 Tercer trimestre,2021-Q3,Hombres,M,Vallehermoso,38050,Construcción,A4_03,77,,,
2021 Tercer trimestre,2021-Q3,Total,_T,Vallehermoso,38050,Construcción,A4_03,83,,,
2021 Segundo trimestre,2021-Q2,Mujeres,F,Vallehermoso,38050,Construcción,A4_03,5,,,
2021 Segundo trimestre,2021-Q2,Hombres,M,Vallehermoso,38050,Construcción,A4_03,68,,,
2021 Segundo trimestre,2021-Q2,Total,_T,Vallehermoso,38050,Construcción,A4_03,73,,,
2021 Primer trimestre,2021-Q1,Mujeres,F,Vallehermoso,38050,Construcción,A4_03,8,,,
2021 Primer trimestre,2021-Q1,Hombres,M,Vallehermoso,38050,Construcción,A4_03,65,,,
2021 Primer trimestre,2021-Q1,Total,_T,Vallehermoso,38050,Construcción,A4_03,73,,,
2020 Cuarto trimestre,2020-Q4,Mujeres,F,Vallehermoso,38050,Construcción,A4_03,8,,,
2020 Cuarto trimestre,2020-Q4,Hombres,M,Vallehermoso,38050,Construcción,A4_03,57,,,
2020 Cuarto trimestre,2020-Q4,Total,_T,Vallehermoso,38050,Construcción,A4_03,65,,,
2020 Tercer trimestre,2020-Q3,Mujeres,F,Vallehermoso,38050,Construcción,A4_03,9,,,
