,Municipio,Año,Sexo,Tipo,Defunciones
677,        Candelaria,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
678,        Fasnia,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
679,        Garachico,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
680,        Granadilla de Abona,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
681,        Guancha (La),2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
682,        Guía de Isora,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
683,        Güimar,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
684,        Icod de Los Vinos,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
685,        Laguna (La),2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
686,        Matanza de Acentejo (La),2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
687,        Orotava (La),2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
688,        Puerto de La Cruz,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"6,78"
689,        Realejos (Los),2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
690,        Rosario (El),2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
691,        San Juan de La Rambla,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
692,        San Miguel,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
693,        Santa Cruz de Tenerife,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
694,        Santa Úrsula,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
696,        Sauzal (El),2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
697,        Silos (Los),2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
698,        Tacoronte,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
700,        Tegueste,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
701,        Victoria de Acentejo (La),2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
702,        Vilaflor,2021,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
704,        Adeje,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
705,        Arafo,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
706,        Arico,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
707,        Arona,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
708,        Buenavista del Norte,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
709,        Candelaria,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
710,        Fasnia,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
711,        Garachico,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
712,        Granadilla de Abona,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
713,        Guancha (La),2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
714,        Guía de Isora,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
715,        Güimar,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
716,        Icod de Los Vinos,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
717,        Laguna (La),2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
718,        Matanza de Acentejo (La),2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
720,        Puerto de La Cruz,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
721,        Realejos (Los),2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
722,        Rosario (El),2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
723,        San Juan de La Rambla,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
724,        San Miguel,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
725,        Santa Cruz de Tenerife,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
726,        Santa Úrsula,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
727,        Santiago del Teide,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
728,        Sauzal (El),2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
729,        Silos (Los),2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
730,        Tacoronte,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
731,        Tanque (El),2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
732,        Tegueste,2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
733,        Victoria de Acentejo (La),2020,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
736,        Adeje,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
737,        Arafo,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
738,        Arico,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
739,        Arona,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
740,        Buenavista del Norte,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
741,        Candelaria,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
742,        Fasnia,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
744,        Granadilla de Abona,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
745,        Guancha (La),2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
746,        Guía de Isora,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
747,        Güimar,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
748,        Icod de Los Vinos,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
749,        Laguna (La),2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"1,31"
750,        Matanza de Acentejo (La),2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
751,        Orotava (La),2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
752,        Puerto de La Cruz,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
753,        Realejos (Los),2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
754,        Rosario (El),2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
755,        San Juan de La Rambla,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
756,        San Miguel,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
757,        Santa Cruz de Tenerife,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
758,        Santa Úrsula,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
759,        Santiago del Teide,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
760,        Sauzal (El),2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
761,        Silos (Los),2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
762,        Tacoronte,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
763,        Tanque (El),2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
764,        Tegueste,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
765,        Victoria de Acentejo (La),2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
766,        Vilaflor,2019,Hombres,VIII. ENFERMEDADES DEL OÍDO Y DE LA APÓFISIS MASTOIDES,"0,00"
768,        Adeje,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"129,67"
770,        Arico,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"252,29"
771,        Arona,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"203,05"
772,        Buenavista del Norte,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"168,21"
773,        Candelaria,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"225,13"
774,        Fasnia,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"202,16"
775,        Garachico,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"244,60"
776,        Granadilla de Abona,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"141,98"
777,        Guancha (La),2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"295,20"
778,        Guía de Isora,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"241,05"
779,        Güimar,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"250,00"
780,        Icod de Los Vinos,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"182,35"
781,        Laguna (La),2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"185,38"
782,        Matanza de Acentejo (La),2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"131,64"
783,        Orotava (La),2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"245,97"
784,        Puerto de La Cruz,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"379,89"
785,        Realejos (Los),2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"154,61"
786,        Rosario (El),2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"178,35"
787,        San Juan de La Rambla,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"247,93"
788,        San Miguel,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"163,16"
789,        Santa Cruz de Tenerife,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"236,48"
790,        Santa Úrsula,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"267,49"
792,        Sauzal (El),2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"156,92"
793,        Silos (Los),2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"471,50"
794,        Tacoronte,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"164,30"
795,        Tanque (El),2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"291,12"
796,        Tegueste,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"232,18"
797,        Victoria de Acentejo (La),2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"219,30"
798,        Vilaflor,2021,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"554,32"
800,        Adeje,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"146,23"
801,        Arafo,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"287,56"
802,        Arico,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"333,10"
803,        Arona,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"140,75"
805,        Candelaria,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"225,13"
806,        Fasnia,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"203,67"
807,        Garachico,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"163,60"
808,        Granadilla de Abona,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"116,31"
809,        Guancha (La),2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"406,65"
810,        Guía de Isora,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"249,91"
811,        Güimar,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"184,91"
812,        Icod de Los Vinos,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"226,62"
813,        Laguna (La),2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"158,36"
814,        Matanza de Acentejo (La),2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"174,79"
816,        Puerto de La Cruz,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"446,67"
817,        Realejos (Los),2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"216,39"
818,        Rosario (El),2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"67,46"
819,        San Juan de La Rambla,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"165,56"
820,        San Miguel,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"82,10"
821,        Santa Cruz de Tenerife,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"238,86"
822,        Santa Úrsula,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"147,75"
823,        Santiago del Teide,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"89,91"
824,        Sauzal (El),2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"22,52"
825,        Silos (Los),2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"254,89"
826,        Tacoronte,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"190,95"
827,        Tanque (El),2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"436,05"
828,        Tegueste,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"197,31"
829,        Victoria de Acentejo (La),2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"109,51"
830,        Vilaflor,2020,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,....
832,        Adeje,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"151,68"
833,        Arafo,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"145,45"
834,        Arico,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"264,36"
835,        Arona,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"139,23"
836,        Buenavista del Norte,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"249,58"
837,        Candelaria,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"109,51"
838,        Fasnia,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"204,50"
840,        Granadilla de Abona,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"114,38"
841,        Guancha (La),2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"260,03"
842,        Guía de Isora,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"186,46"
843,        Güimar,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"187,95"
844,        Icod de Los Vinos,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"244,71"
845,        Laguna (La),2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"167,41"
846,        Matanza de Acentejo (La),2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"152,81"
847,        Orotava (La),2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"194,11"
848,        Puerto de La Cruz,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"356,18"
849,        Realejos (Los),2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"172,90"
850,        Rosario (El),2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"147,23"
851,        San Juan de La Rambla,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"290,58"
852,        San Miguel,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"111,64"
853,        Santa Cruz de Tenerife,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"187,09"
854,        Santa Úrsula,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"108,43"
855,        Santiago del Teide,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"143,58"
856,        Sauzal (El),2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"112,94"
857,        Silos (Los),2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"127,44"
858,        Tacoronte,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"216,79"
859,        Tanque (El),2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"294,33"
860,        Tegueste,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"143,94"
861,        Victoria de Acentejo (La),2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"218,15"
862,        Vilaflor,2019,Hombres,IX. ENFERMEDADES DEL SISTEMA CIRCULATORIO,"230,41"
864,        Adeje,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"56,73"
865,        Arafo,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"106,80"
866,        Arico,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"91,74"
867,        Arona,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"83,61"
868,        Buenavista del Norte,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"0,00"
869,        Candelaria,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"123,46"
870,        Fasnia,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"0,00"
871,        Garachico,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"122,30"
872,        Granadilla de Abona,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"76,75"
873,        Guancha (La),2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"73,80"
875,        Güimar,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"105,77"
876,        Icod de Los Vinos,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"138,94"
877,        Laguna (La),2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"107,81"
878,        Matanza de Acentejo (La),2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"131,64"
879,        Orotava (La),2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"135,04"
880,        Puerto de La Cruz,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"203,51"
881,        Realejos (Los),2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"143,57"
882,        Rosario (El),2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"66,88"
883,        San Juan de La Rambla,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"41,32"
884,        San Miguel,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"27,19"
885,        Santa Cruz de Tenerife,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"117,74"
886,        Santa Úrsula,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"120,37"
888,        Sauzal (El),2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"89,67"
889,        Silos (Los),2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"42,86"
890,        Tacoronte,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"65,72"
891,        Tanque (El),2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"72,78"
892,        Tegueste,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"89,30"
893,        Victoria de Acentejo (La),2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"65,79"
894,        Vilaflor,2021,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"110,86"
896,        Adeje,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"60,93"
897,        Arafo,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"287,56"
898,        Arico,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"95,17"
899,        Arona,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"76,34"
900,        Buenavista del Norte,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"167,08"
901,        Candelaria,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"130,72"
902,        Fasnia,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"0,00"
903,        Garachico,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"81,80"
904,        Granadilla de Abona,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"50,40"
905,        Guancha (La),2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"147,87"
906,        Guía de Isora,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"64,79"
907,        Güimar,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"107,06"
908,        Icod de Los Vinos,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"174,32"
910,        Matanza de Acentejo (La),2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"21,85"
912,        Puerto de La Cruz,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"196,26"
913,        Realejos (Los),2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"66,58"
914,        Rosario (El),2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"89,95"
915,        San Juan de La Rambla,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"82,78"
916,        San Miguel,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"72,98"
917,        Santa Cruz de Tenerife,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"124,45"
918,        Santa Úrsula,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"80,59"
919,        Santiago del Teide,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"107,89"
920,        Sauzal (El),2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"112,59"
921,        Silos (Los),2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"127,44"
922,        Tacoronte,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"107,93"
923,        Tanque (El),2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"0,00"
924,        Tegueste,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"53,81"
925,        Victoria de Acentejo (La),2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"131,41"
926,        Vilaflor,2020,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,....
928,        Adeje,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"77,89"
929,        Arafo,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"181,82"
930,        Arico,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"120,16"
931,        Arona,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"122,43"
932,        Buenavista del Norte,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"207,99"
933,        Candelaria,2019,Hombres,X. ENFERMEDADES DEL SISTEMA RESPIRATORIO,"146,02"
